 40780003  L.N.Bystrov+  1967  30-ZN-68  MXW  -- 2.53E-02  NAN 8.00E+00      NAN
 20803005     H.Ottmar+  1971  30-ZN-68  MXW  -- 2.53E-02  NAN 6.90E+00 1.40E+00
 21302005     M.Asghar+  1978  30-ZN-68  MXW  -- 2.50E-02  NAN 6.90E+00      NAN
 23372002  W.Michaelis+  1969  30-ZN-68  SPA  -- 2.53E-02  NAN 6.90E+00 1.40E+00
 23372007  W.Michaelis+  1969  30-ZN-68  SPA  -- 2.53E-02  NAN 6.90E+00      NAN
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001252  S.F.Mughabghab  2006  30-ZN-68  --  RECOM 2.53E-02  NAN 7.50E+00 1.00E+00



30-Zn-68 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     1.07E+00 (+/-  1.00E-01)   |          NAN  (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     1.12E+00 (+/-  1.67E-01)
# ------ EXFOR data ------
  dataset        firstauthor  year         sf4 sf8 sf9       en  den    ydata   yddata
 12602003          C.H.Hogg+  1970  30-ZN-69-M  --  -- 2.53E-02  NAN 7.30E-02 4.00E-03
 23488021        F.De corte+  1988  30-ZN-69-M  --  -- 2.53E-02  NAN 6.99E-02 1.61E-03
 23266066  F.Farina arbocco+  2013  30-ZN-69-M  --  -- 2.53E-02  NAN 7.10E-02 1.00E-03
 23266067  F.Farina arbocco+  2013  30-ZN-69-M  --  -- 2.53E-02  NAN 7.10E-02      NAN
# ------ MXW/SPA data ------
  dataset  firstauthor  year         sf4  sf8 sf9       en  den    ydata   yddata
 31248003  S.K.Mangal+  1962    30-ZN-69  MXW  -- 2.53E-02  NAN 1.12E+00 1.67E-01
 11447031     L.Seren+  1947  30-ZN-69-G  MXW  -- 2.53E-02  NAN 1.09E+00 2.18E-01
 31248002  S.K.Mangal+  1962  30-ZN-69-M  MXW  -- 2.53E-02  NAN 8.30E-02 1.24E-02
 11817004     H.Arino+  1964  30-ZN-69-M  MXW  -- 2.53E-02  NAN 9.30E-02      NAN
 20656006     J.I.Kim+  1968  30-ZN-69-M  MXW  -- 2.53E-02  NAN 7.20E-02 2.00E-03
 22521002  W.Mannhart+  1968  30-ZN-69-M  MXW  -- 2.53E-02  NAN 7.20E-02 4.00E-03
 10644025    G.Gleason  1975  30-ZN-69-M  MXW  -- 2.53E-02  NAN 7.00E-02 4.00E-03
 14468004    K.S.Krane  2017  30-ZN-69-M  MXW  -- 2.53E-02  NAN 6.90E-02 3.00E-03
 14468004    K.S.Krane  2017  30-ZN-69-M  MXW  -- 2.53E-02  NAN 6.90E-02 3.00E-03
 14468004    K.S.Krane  2017  30-ZN-69-M  MXW  -- 2.53E-02  NAN 7.00E-02 3.00E-03
 14468004    K.S.Krane  2017  30-ZN-69-M  MXW  -- 2.53E-02  NAN 7.10E-02 2.00E-03
 11447032     L.Seren+  1947  30-ZN-69-M  SPA  -- 2.53E-02  NAN 3.10E-01 6.20E-02
 11625007     W.S.Lyon  1960  30-ZN-69-M  SPA  -- 2.53E-02  NAN 1.00E-01 1.00E-02
 12866036     R.E.Heft  1978  30-ZN-69-M  SPA  -- 2.50E-02  NAN 7.20E-02 7.00E-03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year         sf4 sf8    sf9       en  den    ydata   yddata
 V1001254  S.F.Mughabghab  2006    30-ZN-69  --  RECOM 2.53E-02  NAN 1.07E+00 1.00E-01
 V1001254  S.F.Mughabghab  2006  30-ZN-69-G  --  RECOM 2.53E-02  NAN 1.00E+00 1.00E-01
 V1001254  S.F.Mughabghab  2006  30-ZN-69-M  --  RECOM 2.53E-02  NAN 7.20E-02 4.00E-03



30-Zn-70 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     9.20E-02 (+/-  5.00E-03)   |          NAN  (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset  firstauthor  year         sf4  sf8 sf9       en  den    ydata   yddata
 11799002     D.Hughes  1951  30-ZN-71-G  MXW  -- 2.53E-02  NAN 8.50E-02 2.00E-02
 31248005  S.K.Mangal+  1962  30-ZN-71-G  MXW  -- 2.53E-02  NAN 1.11E-01 2.22E-02
 11817002     H.Arino+  1964  30-ZN-71-G  MXW  -- 2.53E-02  NAN 1.04E-01      NAN
 22521004  W.Mannhart+  1968  30-ZN-71-G  MXW  -- 2.53E-02  NAN 8.30E-02 5.00E-03
 14468006    K.S.Krane  2017  30-ZN-71-G  MXW  -- 2.53E-02  NAN 2.00E-02 4.00E-03
 14468006    K.S.Krane  2017  30-ZN-71-G  MXW  -- 2.53E-02  NAN 2.30E-02 3.00E-03
 31248004  S.K.Mangal+  1962  30-ZN-71-M  MXW  -- 2.53E-02  NAN 9.00E-03 1.80E-03
 11817003     H.Arino+  1964  30-ZN-71-M  MXW  -- 2.53E-02  NAN 8.40E-03      NAN
 22521003  W.Mannhart+  1968  30-ZN-71-M  MXW  -- 2.53E-02  NAN 8.10E-03 5.00E-04
 14468008    K.S.Krane  2017  30-ZN-71-M  MXW  -- 2.53E-02  NAN 6.10E-03 9.00E-04
 14468008    K.S.Krane  2017  30-ZN-71-M  MXW  -- 2.53E-02  NAN 6.30E-03 6.00E-04
 14468008    K.S.Krane  2017  30-ZN-71-M  MXW  -- 2.53E-02  NAN 6.50E-03 1.00E-03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year         sf4 sf8    sf9       en  den    ydata   yddata
 V1001256  S.F.Mughabghab  2006    30-ZN-71  --  RECOM 2.53E-02  NAN 9.20E-02 5.00E-03
 V1001256  S.F.Mughabghab  2006  30-ZN-71-G  --  RECOM 2.53E-02  NAN 8.30E-02 5.00E-03
 V1001256  S.F.Mughabghab  2006  30-ZN-71-M  --  RECOM 2.53E-02  NAN 8.70E-03 5.00E-04



31-Ga-0 (n,g)
# no Evaluated data
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
  dataset firstauthor  year sf4 sf8 sf9       en  den    ydata   yddata
 21953005  L.Koester+  1984  --  --  -- 2.53E-02  NAN 2.75E+00 3.00E-02
# ------ MXW/SPA data ------
  dataset  firstauthor  year sf4  sf8 sf9       en  den    ydata   yddata
 11047025  H.Pomerance  1951  --  MXW  -- 2.53E-02  NAN 2.77E+00 1.39E-01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata   yddata
 V1001258  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 2.89E+00 7.00E-02



31-Ga-69 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     1.92E+00  (+/-  1.10E-01)
# EXFOR data mean
#     1.86E+00 (+/-  6.24E-02)
# EXFOR MXW/SPA data mean
#     1.86E+00 (+/-  1.83E-01)
# ------ EXFOR data ------
  dataset firstauthor  year       sf4 sf8 sf9       en  den    ydata   yddata
 20791002   T.B.Ryves  1971  31-GA-70  --  -- 2.53E-02  NAN 1.68E+00 5.72E-02
 21953006  L.Koester+  1984  31-GA-70  --  -- 2.53E-02  NAN 2.22E+00 5.00E-02
 31715002    P.N.Son+  2011  31-GA-70  --  -- 2.53E-02  NAN 1.69E+00 8.00E-02
# ------ MXW/SPA data ------
  dataset  firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 11447033     L.Seren+  1947  31-GA-70  MXW  -- 2.53E-02  NAN 1.40E+00 2.80E-01
 11507032  H.Pomerance  1952  31-GA-70  MXW  -- 2.53E-02  NAN 1.99E+00 1.59E-01
 14342002    K.S.Krane  2012  31-GA-70  MXW  -- 2.53E-02  NAN 2.18E+00 1.10E-01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001260  S.F.Mughabghab  2006  31-GA-70  --  RECOM 2.53E-02  NAN 1.75E+00 7.00E-02



31-Ga-71 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     4.62E+00  (+/-  8.00E-02)
# EXFOR data mean
#     4.53E+00 (+/-  1.76E-01)
# EXFOR MXW/SPA data mean
#     4.62E+00 (+/-  3.22E-01)
# ------ EXFOR data ------
  dataset        firstauthor  year       sf4 sf8 sf9       en  den    ydata   yddata
 20791004          T.B.Ryves  1971  31-GA-72  --  -- 2.53E-02  NAN 4.71E+00 2.07E-01
 21953007         L.Koester+  1984  31-GA-72  --  -- 2.53E-02  NAN 3.67E+00 1.00E-01
 23488022        F.De corte+  1988  31-GA-72  --  -- 2.53E-02  NAN 4.61E+00 4.61E-02
 22861002         M.Karadag+  2003  31-GA-72  --  -- 2.53E-02  NAN 4.41E+00 1.80E-01
 31715004           P.N.Son+  2011  31-GA-72  --  -- 2.53E-02  NAN 4.45E+00 2.50E-01
 23266070  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.61E+00 4.00E-02
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.58E+00      NAN
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.55E+00      NAN
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.55E+00      NAN
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.57E+00      NAN
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.64E+00      NAN
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.60E+00      NAN
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.60E+00      NAN
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.61E+00      NAN
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.60E+00      NAN
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.63E+00      NAN
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.61E+00      NAN
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.58E+00      NAN
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.67E+00      NAN
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.56E+00      NAN
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.66E+00      NAN
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.66E+00      NAN
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.62E+00      NAN
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.65E+00      NAN
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.68E+00      NAN
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.63E+00      NAN
 23266071  F.Farina arbocco+  2013  31-GA-72  --  -- 2.53E-02  NAN 4.66E+00      NAN
 31793002       P.Panikkath+  2019  31-GA-72  --  -- 2.53E-02  NAN 4.07E+00 2.72E-01
 31793003       P.Panikkath+  2019  31-GA-72  --  -- 2.53E-02  NAN 3.97E+00 3.13E-01
# ------ MXW/SPA data ------
  dataset       firstauthor  year         sf4  sf8 sf9       en  den    ydata   yddata
 11507033       H.Pomerance  1952    31-GA-72  MXW  -- 2.53E-02  NAN 4.90E+00 3.92E-01
 10644027         G.Gleason  1975    31-GA-72  MXW  -- 2.53E-02  NAN 4.40E+00 2.00E-01
 14342003         K.S.Krane  2012    31-GA-72  MXW  -- 2.53E-02  NAN 4.12E+00 1.80E-01
 11447034          L.Seren+  1947    31-GA-72  SPA  -- 2.53E-02  NAN 3.36E+00 6.72E-01
 11625008          W.S.Lyon  1960    31-GA-72  SPA  -- 2.53E-02  NAN 6.18E+00 6.18E-01
 12866038          R.E.Heft  1978    31-GA-72  SPA  -- 2.50E-02  NAN 4.74E+00 1.00E-01
 31638002  Huang Xiao-Long+  2000    31-GA-72  SPA  -- 2.53E-02  NAN 4.62E+00 9.00E-02
 31003003    K.F.Alexander+  1963  31-GA-72-L  MXW  -- 2.53E-02  NAN 1.50E-01 5.00E-02
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year         sf4 sf8    sf9       en  den    ydata   yddata
 31699005      S.A.Jonah+  2010    31-GA-72  --  DERIV 2.53E-02  NAN 4.79E+00 1.10E+00
 V1001262  S.F.Mughabghab  2006    31-GA-72  --  RECOM 2.53E-02  NAN 4.61E+00 1.50E-01
 V1001262  S.F.Mughabghab  2006  31-GA-72-L  --  RECOM 2.53E-02  NAN 1.50E-01 5.00E-02



32-Ge-0 (n,g)
# no Evaluated data
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset  firstauthor  year sf4  sf8 sf9       en  den    ydata   yddata
 11047026  H.Pomerance  1951  --  MXW  -- 2.53E-02  NAN 2.20E+00 2.20E-01
 21415004   J.Ailloud+  1952  --  MXW  -- 2.53E-02  NAN 2.23E+00 2.00E-01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata   yddata
 30668008  R.M.A.Maayouf+  1983  --  --  DERIV 2.53E-02  NAN 2.25E+00 1.40E-01
 22046013      L.Koester+  1987  --  --  DERIV 2.53E-02  NAN 2.20E+00 4.00E-02
 V1001264  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 2.20E+00 4.00E-02



32-Ge-68 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     1.00E+00 (+/-  5.00E-01)   |          NAN  (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     1.00E+00 (+/-  5.00E-01)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 13783003   K.S.Krane  1999  32-GE-69  MXW  -- 2.53E-02  NAN 1.00E+00 5.00E-01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001266  S.F.Mughabghab  2006  32-GE-69  --  RECOM 2.53E-02  NAN 1.00E+00 5.00E-01



32-Ge-70 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     3.05E+00  (+/-  1.30E-01)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     2.84E+00 (+/-  4.29E-01)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset      firstauthor  year         sf4  sf8 sf9       en  den    ydata   yddata
 11507034      H.Pomerance  1952    32-GE-71  MXW  -- 2.53E-02  NAN 3.25E+00 2.60E-01
 11426006  W.A.Brooksbank+  1955    32-GE-71  MXW  -- 2.53E-02  NAN 3.90E+00 1.20E+00
 22521005      W.Mannhart+  1968    32-GE-71  MXW  -- 2.53E-02  NAN 3.15E+00 1.60E-01
 11447036         L.Seren+  1947    32-GE-71  SPA  -- 2.53E-02  NAN 4.50E-01 1.80E-01
 11625009         W.S.Lyon  1960    32-GE-71  SPA  -- 2.53E-02  NAN 3.47E+00 3.47E-01
 31003004   K.F.Alexander+  1963  32-GE-71-L  MXW  -- 2.53E-02  NAN 2.80E-01 7.00E-02
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year         sf4 sf8    sf9       en  den    ydata   yddata
 22046014      L.Koester+  1987    32-GE-71  --  DERIV 2.53E-02  NAN 2.90E+00 2.00E-01
 V1001267  S.F.Mughabghab  2006    32-GE-71  --  RECOM 2.53E-02  NAN 3.05E+00 1.30E-01
 V1001267  S.F.Mughabghab  2006  32-GE-71-G  --  RECOM 2.53E-02  NAN 2.77E+00 1.50E-01
 V1001267  S.F.Mughabghab  2006  32-GE-71-L  --  RECOM 2.53E-02  NAN 2.80E-01 7.00E-02



32-Ge-72 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     8.90E-01  (+/-  8.00E-02)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     9.40E-01 (+/-  9.40E-02)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset  firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 11507035  H.Pomerance  1952  32-GE-73  MXW  -- 2.53E-02  NAN 9.40E-01 9.40E-02
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year         sf4 sf8    sf9       en  den    ydata   yddata
 22046015      L.Koester+  1987    32-GE-73  --  DERIV 2.53E-02  NAN 8.00E-01 2.00E-01
 V1001270  S.F.Mughabghab  2006    32-GE-73  --  RECOM 2.53E-02  NAN 8.90E-01 8.00E-02
 V1001270  S.F.Mughabghab  2006  32-GE-73-M  --  RECOM 2.53E-02  NAN 5.00E-01 1.00E-02



32-Ge-73 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     1.47E+01  (+/-  4.00E-01)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     1.37E+01 (+/-  1.10E+00)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset  firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 11507036  H.Pomerance  1952  32-GE-74  MXW  -- 2.53E-02  NAN 1.37E+01 1.10E+00
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 22046016      L.Koester+  1987  32-GE-74  --  DERIV 2.53E-02  NAN 1.44E+01 4.00E-01
 V1001272  S.F.Mughabghab  2006  32-GE-74  --  RECOM 2.53E-02  NAN 1.47E+01 4.00E-01



32-Ge-74 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     5.00E-01 (+/-  2.00E-02)   |          NAN  (+/-       NAN)
# EXFOR data mean
#     4.98E-01 (+/-  5.27E-02)
# EXFOR MXW/SPA data mean
#     4.98E-01 (+/-  6.35E-02)
# ------ EXFOR data ------
  dataset    firstauthor  year         sf4 sf8 sf9       en  den    ydata   yddata
 23107003  G.Meierhofer+  2010    32-GE-75  --  -- 2.53E-02  NAN 5.07E-01 5.20E-02
 23107003  G.Meierhofer+  2010    32-GE-75  --  -- 2.53E-02  NAN 5.16E-01 5.70E-02
 23107003  G.Meierhofer+  2010    32-GE-75  --  -- 2.53E-02  NAN 4.94E-01 5.10E-02
 23107003  G.Meierhofer+  2010    32-GE-75  --  -- 2.53E-02  NAN 4.92E-01 5.10E-02
 23107003  G.Meierhofer+  2010    32-GE-75  --  -- 2.53E-02  NAN 4.98E-01 5.60E-02
 23107003  G.Meierhofer+  2010    32-GE-75  --  -- 2.53E-02  NAN 4.80E-01 5.00E-02
 23107006  G.Meierhofer+  2010    32-GE-75  --  -- 2.53E-02  NAN 4.97E-01 5.20E-02
 23107007  G.Meierhofer+  2010  32-GE-75-G  --  -- 2.53E-02  NAN 3.65E-01 5.10E-02
 23107002  G.Meierhofer+  2010  32-GE-75-M  --  -- 2.53E-02  NAN 1.33E-01 7.30E-03
 23107002  G.Meierhofer+  2010  32-GE-75-M  --  -- 2.53E-02  NAN 1.32E-01 9.70E-03
 23107002  G.Meierhofer+  2010  32-GE-75-M  --  -- 2.53E-02  NAN 1.30E-01 8.20E-03
 23107002  G.Meierhofer+  2010  32-GE-75-M  --  -- 2.53E-02  NAN 1.29E-01 7.20E-03
 23107002  G.Meierhofer+  2010  32-GE-75-M  --  -- 2.53E-02  NAN 1.32E-01 7.70E-03
 23107002  G.Meierhofer+  2010  32-GE-75-M  --  -- 2.53E-02  NAN 1.31E-01 7.60E-03
 23107002  G.Meierhofer+  2010  32-GE-75-M  --  -- 2.53E-02  NAN 1.34E-01 7.80E-03
 23107002  G.Meierhofer+  2010  32-GE-75-M  --  -- 2.53E-02  NAN 1.32E-01 7.70E-03
 23107002  G.Meierhofer+  2010  32-GE-75-M  --  -- 2.53E-02  NAN 1.25E-01 6.90E-03
 23107002  G.Meierhofer+  2010  32-GE-75-M  --  -- 2.53E-02  NAN 1.30E-01 7.50E-03
 23107002  G.Meierhofer+  2010  32-GE-75-M  --  -- 2.53E-02  NAN 1.30E-01 7.50E-03
 23107002  G.Meierhofer+  2010  32-GE-75-M  --  -- 2.53E-02  NAN 1.29E-01 7.50E-03
 23107005  G.Meierhofer+  2010  32-GE-75-M  --  -- 2.53E-02  NAN 1.31E-01 7.02E-03
# ------ MXW/SPA data ------
  dataset       firstauthor  year         sf4  sf8 sf9       en  den    ydata   yddata
 11507037       H.Pomerance  1952    32-GE-75  MXW  -- 2.53E-02  NAN 6.00E-01 6.00E-02
 11426007   W.A.Brooksbank+  1955    32-GE-75  MXW  -- 2.53E-02  NAN 5.30E-01 1.00E-01
 31753002     K.F.Alexander  1964    32-GE-75  MXW  -- 2.53E-02  NAN 5.10E-01 7.00E-02
 11447037          L.Seren+  1947    32-GE-75  SPA  -- 2.53E-02  NAN 3.80E-01 7.60E-02
 11625010          W.S.Lyon  1960    32-GE-75  SPA  -- 2.53E-02  NAN 5.50E-01 5.50E-02
 12866040          R.E.Heft  1978    32-GE-75  SPA  -- 2.50E-02  NAN 4.20E-01 2.00E-02
 11823003  E.Der mateosian+  1957  32-GE-75-G  MXW  -- 2.53E-02  NAN 1.80E-01 4.00E-02
 11823002  E.Der mateosian+  1957  32-GE-75-M  MXW  -- 2.53E-02  NAN 6.40E-02 8.00E-03
 21342004        H.Weigmann  1962  32-GE-75-M  MXW  -- 2.53E-02  NAN 2.00E-01 2.00E-02
 31753003     K.F.Alexander  1964  32-GE-75-M  MXW  -- 2.53E-02  NAN 1.80E-01 4.00E-02
 22521006       W.Mannhart+  1968  32-GE-75-M  MXW  -- 2.53E-02  NAN 1.43E-01 1.60E-02
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year         sf4 sf8    sf9       en  den    ydata   yddata
 22046017      L.Koester+  1987    32-GE-75  --  DERIV 2.53E-02  NAN 4.00E-01 2.00E-01
 V1001274  S.F.Mughabghab  2006    32-GE-75  --  RECOM 2.53E-02  NAN 5.20E-01 4.00E-02
 V1001274  S.F.Mughabghab  2006  32-GE-75-G  --  RECOM 2.53E-02  NAN 3.60E-01 4.00E-02
 V1001274  S.F.Mughabghab  2006  32-GE-75-M  --  RECOM 2.53E-02  NAN 1.64E-01 1.00E-02



32-Ge-76 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     1.55E-01 (+/-  1.00E-02)   |          NAN  (+/-       NAN)
# EXFOR data mean
#     1.58E-01 (+/-  1.68E-02)
# EXFOR MXW/SPA data mean
#     2.99E-01 (+/-  4.90E-02)
# ------ EXFOR data ------
  dataset    firstauthor  year         sf4 sf8 sf9       en  den    ydata   yddata
 23092007  G.Meierhofer+  2009    32-GE-77  --  -- 2.53E-02  NAN 1.62E-01      NAN
 23092008  G.Meierhofer+  2009    32-GE-77  --  -- 2.53E-02  NAN 1.55E-01 1.68E-02
 23092004  G.Meierhofer+  2009  32-GE-77-G  --  -- 2.53E-02  NAN 4.69E-02 4.92E-03
 23092009  G.Meierhofer+  2009  32-GE-77-G  --  -- 2.53E-02  NAN 3.99E-02 4.90E-03
 23092002  G.Meierhofer+  2009  32-GE-77-M  --  -- 2.53E-02  NAN 1.15E-01 1.60E-02
# ------ MXW/SPA data ------
  dataset       firstauthor  year         sf4  sf8 sf9       en  den    ydata   yddata
 11507038       H.Pomerance  1952    32-GE-77  MXW  -- 2.53E-02  NAN 3.50E-01 7.00E-02
 11426008   W.A.Brooksbank+  1955    32-GE-77  MXW  -- 2.53E-02  NAN 3.00E-01 6.00E-02
 11447038          L.Seren+  1947    32-GE-77  SPA  -- 2.53E-02  NAN 8.50E-02 1.70E-02
 11426010   W.A.Brooksbank+  1955    32-GE-77  SPA  -- 2.53E-02  NAN 4.60E-01      NAN
 11823005  E.Der mateosian+  1957  32-GE-77-G  MXW  -- 2.53E-02  NAN 7.60E-02 1.50E-02
 12866042          R.E.Heft  1978  32-GE-77-G  SPA  -- 2.50E-02  NAN 5.50E-02 1.00E-03
 11823004  E.Der mateosian+  1957  32-GE-77-M  MXW  -- 2.53E-02  NAN 8.70E-02 1.50E-02
 21342005        H.Weigmann  1962  32-GE-77-M  MXW  -- 2.53E-02  NAN 1.20E-01 3.00E-02
 22521007       W.Mannhart+  1968  32-GE-77-M  MXW  -- 2.53E-02  NAN 8.60E-02 9.00E-03
 11426009   W.A.Brooksbank+  1955  32-GE-77-M  SPA  -- 2.53E-02  NAN 1.50E-02 6.00E-03
 12866044          R.E.Heft  1978  32-GE-77-M  SPA  -- 2.50E-02  NAN 3.80E-02 1.00E-03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year         sf4 sf8    sf9       en  den    ydata   yddata
 V1001277  S.F.Mughabghab  2006    32-GE-77  --  RECOM 2.53E-02  NAN 1.55E-01 1.00E-02
 V1001277  S.F.Mughabghab  2006  32-GE-77-G  --  RECOM 2.53E-02  NAN 5.50E-02 2.00E-03
 V1001277  S.F.Mughabghab  2006  32-GE-77-M  --  RECOM 2.53E-02  NAN 1.00E-01 1.00E-02



33-As-75 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     4.09E+00  (+/-  8.00E-02)
# EXFOR data mean
#     3.95E+00 (+/-  1.36E-01)
# EXFOR MXW/SPA data mean
#     4.53E+00 (+/-  3.17E-01)
# ------ EXFOR data ------
  dataset        firstauthor  year       sf4 sf8 sf9       en  den    ydata   yddata
 22615005    E.K.Sokolowski+  1969  33-AS-76  --  -- 2.53E-02  NAN 4.19E+00 7.00E-02
 20791006          T.B.Ryves  1971  33-AS-76  --  -- 2.53E-02  NAN 4.48E+00 6.85E-02
 21953013         L.Koester+  1984  33-AS-76  --  -- 2.53E-02  NAN 4.12E+00 1.00E-01
 23488023        F.De corte+  1988  33-AS-76  --  -- 2.53E-02  NAN 3.86E+00 1.74E-01
 22861004         M.Karadag+  2003  33-AS-76  --  -- 2.53E-02  NAN 4.15E+00 2.40E-01
 31698002      B.J.B.Nyarko+  2010  33-AS-76  --  -- 2.53E-02  NAN 4.28E+00 1.90E-01
